addr_count,taken,total,bias
518,0,1,0
519,0,1,0
520,1,1,0
521,0,1,0
522,0,1,0
523,0,1,0
524,1,1,0
149,2,16,1
150,0,14,0
151,16,16,0
156,0,16,0
157,16,16,0
160,0,16,0
161,0,16,0
162,0,16,0
163,0,16,0
164,0,16,0
165,16,16,0
166,0,16,0
167,0,16,0
168,0,16,0
169,0,16,0
170,0,16,0
171,0,16,0
172,0,16,0
173,0,16,0
174,0,16,0
175,16,16,0
177,13,103,1
176,90,106,1
178,0,16,0
179,0,16,0
180,0,16,0
181,0,16,0
182,16,19,1
383,0,3,0
384,0,3,0
385,3,3,0
185,16,16,0
183,13,16,1
382,3,3,0
184,13,13,0
191,16,16,0
196,16,16,0
200,0,16,0
201,16,16,0
204,16,392,0
202,0,392,0
203,48,392,1
205,344,344,0
361,16,16,0
206,0,16,0
207,0,16,0
208,0,16,0
209,2,16,1
210,0,14,0
211,16,16,0
241,0,16,0
242,0,16,0
243,0,16,0
244,16,16,0
256,16,49,1
257,16,33,1
258,1,17,1
252,16,115,1
245,1,115,0
246,49,114,1
247,32,65,1
253,17,33,1
254,0,16,0
255,16,16,0
5762,0,2,0
5763,0,2,0
5764,2,2,0
5765,2,2,0
248,0,32,0
249,0,32,0
250,16,32,1
251,32,32,0
387,1,1,0
259,0,1,0
260,0,1,0
261,0,1,0
262,1,1,0
265,1,1,0
267,16,16,0
266,16,16,0
268,0,16,0
269,0,16,0
270,16,16,0
277,0,16,0
278,16,16,0
283,16,32,1
284,15,32,1
288,16,32,1
289,16,32,1
290,0,16,0
291,16,16,0
292,16,16,0
293,0,16,0
294,0,16,0
295,16,16,0
302,13,16,1
388,3,3,0
389,3,3,0
279,16,16,0
282,16,16,0
285,0,15,0
286,0,15,0
287,15,15,0
303,0,16,0
304,0,16,0
305,0,16,0
306,16,16,0
308,16,436,0
307,334,436,1
309,86,102,1
310,16,16,0
314,0,16,0
315,13,16,1
316,0,16,0
317,0,16,0
318,0,16,0
319,0,16,0
320,0,16,0
321,0,16,0
322,0,16,0
323,0,16,0
324,0,16,0
325,0,16,0
326,0,16,0
327,9,16,1
328,7,7,0
329,7,7,0
330,4,7,1
331,10,16,1
390,0,6,0
391,4,6,1
333,16,16,0
334,16,16,0
335,0,16,0
336,0,16,0
337,15,16,1
338,16,16,0
341,0,16,0
342,0,16,0
343,0,16,0
344,16,16,0
348,0,16,0
349,0,16,0
350,15,16,1
351,0,16,0
352,0,16,0
353,16,16,0
360,16,16,0
311,0,16,0
312,0,16,0
313,16,16,0
436,4,4,0
435,4,4,0
332,10,10,0
5754,2,2,0
5755,0,2,0
5756,2,2,0
7,0,214,0
8,0,214,0
9,214,214,0
30,16,2644,0
10,0,2842,0
11,2842,2842,0
27,198,2842,1
28,0,2644,0
29,214,2644,1
32,2430,2430,0
33,2430,2430,0
363,214,214,0
46,0,16,0
47,0,16,0
48,16,16,0
52,14,16,1
5752,0,2,0
5753,2,2,0
5759,0,2,0
5760,2,2,0
5761,0,2,0
190,16,16,0
362,16,16,0
53,14,14,0
57,0,14,0
58,0,14,0
59,14,14,0
70,5,14,1
433,9,9,0
188,0,14,0
189,14,14,0
71,0,14,0
72,0,14,0
73,14,14,0
145,0,14,0
146,0,14,0
147,0,14,0
148,14,14,0
186,0,14,0
187,14,14,0
65,0,14,0
66,0,14,0
67,14,14,0
68,14,14,0
60,14,14,0
62,14,45,1
61,36,45,1
430,0,9,0
431,9,9,0
432,9,9,0
63,0,14,0
64,14,14,0
434,9,9,0
69,14,14,0
667,1380,1380,0
672,0,12207,0
673,0,12207,0
674,1980,12207,1
675,5337,10998,1
676,0,5661,0
677,2043,5661,1
717,3618,3618,0
718,0,3618,0
678,171,10998,0
668,0,12207,0
669,12207,12207,0
670,0,12207,0
671,12207,12207,0
694,0,1209,0
695,233,1209,1
696,0,976,0
697,976,976,0
716,613,613,0
724,0,233,0
698,1380,1380,0
725,171,171,0
679,158,1980,1
680,1822,1822,0
682,613,2150,1
681,2148,3359,1
683,1211,1211,0
684,0,1211,0
685,0,1211,0
686,404,1211,1
719,807,807,0
720,0,807,0
687,413,1211,1
688,0,798,0
689,796,798,0
863,2,2,0
693,1209,1209,0
866,0,413,0
867,413,413,0
715,613,613,0
690,796,796,0
691,0,796,0
692,796,796,0
659,0,1307,0
660,20360,21667,1
661,511,1307,1
662,0,796,0
663,0,1307,0
664,0,1307,0
665,1307,1307,0
726,0,171,0
727,0,171,0
728,98,171,1
666,1380,1380,0
699,171,1380,1
700,98,1307,1
701,4,1209,0
702,0,1205,0
703,68,1209,1
704,1,1209,0
705,0,1209,0
706,1303,1303,0
729,98,98,0
730,4,98,0
731,94,94,0
5890,0,4,0
5891,0,4,0
5892,4,4,0
5893,0,4,0
5894,4,4,0
5925,4,4,0
732,94,94,0
721,1,1,0
5798,60,68,1
10561,0,8,0
10562,0,8,0
10563,0,8,0
10564,0,8,0
10565,8,8,0
10567,8,16,1
10566,16,16,0
10568,8,8,0
345,0,16,0
346,0,16,0
347,16,16,0
354,16,16,0
356,16,16,0
357,376,392,0
358,16,16,0
212,16,16,0
213,16,16,0
217,0,16,0
218,16,16,0
221,16,16,0
223,16,16,0
224,0,16,0
225,14,16,1
5766,2,2,0
226,31,45,1
227,14,14,0
229,0,16,0
230,16,16,0
231,0,16,0
232,16,16,0
240,16,16,0
222,16,16,0
228,13,16,1
5767,3,3,0
235,16,16,0
237,16,16,0
238,202,218,1
239,16,16,0
5768,3,3,0
233,16,16,0
234,16,16,0
620,0,32,0
621,0,32,0
622,0,32,0
623,6,32,1
624,0,26,0
625,0,32,0
626,0,32,0
627,25,32,1
633,0,32,0
634,0,32,0
635,0,32,0
636,32,32,0
637,7,32,1
638,25,64,1
639,2,39,1
640,37,37,0
645,0,39,0
646,7,39,1
647,0,1623,0
648,0,1623,0
649,0,1623,0
650,0,1623,0
651,20,1623,0
652,0,1603,0
653,598,1603,1
654,430,1005,1
655,0,575,0
656,0,591,0
657,0,1021,0
658,1021,1021,0
707,1509,1603,1
709,0,1623,0
710,1623,1623,0
749,23,25,1
750,0,2,0
751,0,2,0
752,0,63,0
753,63,63,0
760,61,63,0
740,32,64,1
836,0,32,0
837,0,32,0
838,0,32,0
839,0,32,0
840,32,32,0
841,0,32,0
842,32,32,0
632,25,25,0
711,1591,1623,0
739,32,32,0
712,0,25,0
713,0,25,0
714,25,25,0
708,1462,1529,0
856,0,67,0
857,0,67,0
858,0,67,0
859,0,67,0
860,67,67,0
861,67,67,0
862,67,67,0
855,430,430,0
741,0,25,0
742,25,25,0
744,0,2180,0
745,0,2180,0
746,25,2243,0
743,2180,2243,0
747,61,63,0
748,2,2,0
641,31,37,1
865,6,6,0
644,31,13757,0
642,0,13757,0
643,13757,13757,0
852,0,7,0
853,7,7,0
628,25,25,0
629,0,25,0
630,0,25,0
631,25,25,0
733,598,598,0
735,0,598,0
736,595,598,0
874,3,3,0
738,582,582,0
734,598,598,0
851,6,6,0
737,582,595,0
925,0,13,0
926,13,13,0
6,212,212,0
364,212,212,0
5774,2,2,0
405,84,84,0
410,3,84,0
411,0,81,0
412,81,81,0
371,211,211,0
372,0,211,0
0,212,212,0
366,0,212,0
367,143,212,1
368,146,212,1
369,82,2217,0
370,211,2216,1
393,2005,2005,0
394,54,82,1
395,28,28,0
396,0,28,0
397,28,28,0
399,28,28,0
400,85,85,0
404,82,82,0
461,0,3,0
462,1,3,1
464,3,3,0
465,3,3,0
466,0,3,0
467,0,3,0
468,83,86,0
469,0,3,0
470,0,3,0
471,3,3,0
472,3,3,0
477,3,3,0
505,3,3,0
506,3,3,0
507,0,3,0
508,3,3,0
453,0,3,0
454,0,3,0
455,0,3,0
456,3,3,0
463,1,1,0
406,52,84,1
407,2,32,1
408,3,30,1
409,26,27,0
10558,0,1,0
10559,1,1,0
402,82,82,0
401,82,85,0
460,3,3,0
5775,2,2,0
403,82,82,0
1005,0,269,0
1006,0,269,0
1007,0,269,0
1008,0,269,0
1009,269,269,0
1010,0,269,0
1011,0,269,0
1012,0,269,0
1013,23,269,1
1014,0,269,0
1015,269,269,0
1955,23,23,0
1956,23,23,0
984,1,3,1
1069,3,3,0
1070,1,60,0
1071,55,86,1
1072,1,31,0
1073,1,30,0
1075,0,29,0
1076,29,29,0
1096,0,29,0
1097,0,29,0
1098,34,34,0
1182,5,34,1
1183,27,29,1
2104,3,3,0
1074,1,1,0
2102,0,1,0
2103,1,1,0
985,1,1,0
1068,1,1,0
986,0,1,0
987,0,1,0
988,0,1,0
989,1,1,0
1048,0,1,0
1049,0,1,0
1050,1,1,0
1051,2,2,0
1055,1,2,1
1067,1,1,0
972,5,5,0
192,23,23,0
194,23,23,0
193,23,23,0
195,23,23,0
10540,1,1,0
10541,0,1,0
10542,1,1,0
10543,0,1,0
10544,1,1,0
10547,1,1,0
10548,1,1,0
10545,1,1,0
10546,1,1,0
12,7254,7254,0
21,0,7254,0
22,7254,7254,0
26,6994,6994,0
25,6994,7149,0
23,7409,7409,0
24,7149,7409,0
392,260,260,0
531,0,33,0
532,2,33,1
533,0,31,0
534,62,62,0
537,0,732,0
535,794,794,0
536,732,794,1
538,0,62,0
539,184,185,0
540,0,185,0
541,0,185,0
542,0,185,0
543,0,185,0
544,185,1494,1
545,0,1309,0
546,1309,1309,0
550,62,185,1
571,123,123,0
547,185,185,0
548,0,185,0
549,185,185,0
551,31,62,1
572,31,31,0
552,20,31,1
565,0,13,0
566,103,116,1
553,33,33,0
562,33,33,0
554,33,33,0
555,0,33,0
556,2,33,1
557,62,62,0
558,0,185,0
559,123,185,1
560,31,62,1
573,31,31,0
561,20,33,1
567,13,13,0
570,13,116,1
568,116,129,1
569,13,13,0
564,2,2,0
528,0,1,0
529,30,30,0
530,30,30,0
563,29,30,0
576,1,1,0
263,0,1,0
264,1,1,0
590,0,1,0
591,0,1,0
592,0,1,0
593,0,1,0
594,1,1,0
596,2,2,0
597,1,2,1
598,0,1,0
595,2,2,0
599,1,1,0
1017,1,1,0
601,1,1,0
602,0,1,0
603,1,1,0
604,0,1,0
605,1,1,0
944,0,1,0
945,0,1,0
946,0,1,0
947,0,1,0
948,1,1,0
958,1,2,1
949,0,2,0
950,0,2,0
951,0,2,0
952,0,2,0
953,0,2,0
954,0,2,0
955,2,2,0
956,2,2,0
957,2,2,0
961,1,1,0
845,2,2,0
846,0,2,0
847,2,2,0
5711,0,2,0
5712,0,2,0
5713,46,50,1
5714,2,4,1
5715,48,48,0
5735,2,2,0
5716,0,2,0
5717,2,2,0
5718,0,2,0
5719,0,2,0
5720,2,2,0
5721,0,2,0
5722,2,2,0
5723,0,2,0
5724,2,2,0
5725,0,2,0
5726,0,2,0
5727,2,2,0
5728,2,2,0
5729,2,2,0
5730,2,2,0
5733,2,2,0
5734,2,2,0
5731,2,2,0
5732,2,2,0
1305,0,9,0
1306,0,9,0
1307,107,125,1
1308,9,18,1
1310,9,9,0
1309,116,116,0
1311,0,9,0
1312,9,9,0
5705,0,2,0
5706,2,2,0
5707,0,2,0
5708,0,2,0
5709,2,2,0
5820,2,2,0
5822,0,2,0
5823,2,2,0
5824,0,2,0
5825,2,2,0
5826,2,2,0
5710,2,2,0
5736,0,2,0
5737,2,2,0
5739,2,2,0
5742,0,2,0
5743,26,30,1
5744,2,4,1
5746,2,2,0
5745,28,28,0
5747,0,2,0
5748,2,2,0
5750,2,2,0
5751,2,2,0
5769,0,2,0
5770,0,2,0
5771,0,2,0
5772,0,2,0
5773,2,2,0
5778,0,2,0
5779,3,57,1
5782,52,54,0
5783,0,2,0
5784,2,2,0
5785,2,2,0
5786,0,2,0
5787,0,2,0
5788,1,3,1
5789,0,2,0
5790,2,3,1
10560,1,1,0
5792,2,2,0
5794,0,2,0
5795,2,2,0
5796,0,3,0
5797,3,3,0
5799,1,3,1
5800,0,2,0
5801,2,2,0
5803,54,57,1
5804,0,3,0
5805,0,57,0
5806,2,57,0
5802,57,57,0
5809,2,2,0
5811,2,2,0
5817,0,2,0
5818,0,2,0
5819,2,2,0
5780,3,3,0
5781,3,3,0
5807,2,2,0
5808,2,2,0
5740,2,2,0
5791,2,2,0
5810,2,2,0
5741,2,2,0
5749,2,2,0
1004,269,269,0
1016,269,269,0
5895,0,4,0
5896,4,4,0
5897,0,4,0
5898,4,4,0
5900,4,84,0
5899,72,84,1
5901,0,12,0
5902,0,12,0
5903,12,12,0
5906,4,4,0
5907,4,4,0
5908,0,4,0
5909,0,4,0
5910,4,4,0
5912,0,72,0
5913,0,72,0
5911,72,84,1
5914,0,12,0
5915,0,12,0
5916,0,12,0
5917,12,12,0
5918,0,12,0
5919,12,12,0
5920,8,12,1
5921,0,4,0
5922,0,4,0
5923,4,4,0
5924,4,4,0
5904,12,12,0
5905,12,12,0
478,4,5,1
5793,1,1,0
479,4,4,0
481,0,101,0
482,4,101,0
483,83,1224,1
484,1125,4501,1
485,3360,3376,0
488,16,16,0
489,16,16,0
490,16,16,0
498,81,81,0
499,81,81,0
486,0,1208,0
487,1127,1208,1
496,4,85,0
497,81,81,0
491,16,16,0
495,16,16,0
504,4,4,0
92,16,164,1
93,19,835,0
94,0,816,0
95,129,816,1
96,687,687,0
107,16,16,0
103,0,19,0
104,17,19,1
447,0,2,0
105,17,19,1
448,0,2,0
106,19,19,0
97,129,129,0
74,0,14,0
75,1,14,1
76,0,13,0
77,0,14,0
78,0,14,0
79,14,14,0
81,0,14,0
82,14,14,0
83,14,14,0
88,0,14,0
89,0,14,0
90,14,14,0
102,0,53,0
101,0,115,0
91,129,129,0
98,14,129,1
99,53,115,1
100,62,62,0
108,0,14,0
109,0,14,0
110,14,14,0
449,0,2,0
450,0,2,0
111,16,16,0
112,2,16,1
113,14,14,0
10539,1,1,0
10549,0,1,0
10550,0,1,0
10551,0,1,0
10552,0,1,0
10553,0,1,0
10554,0,1,0
10555,0,1,0
10556,1,1,0
123,0,14,0
124,0,14,0
125,14,14,0
128,14,14,0
134,14,14,0
144,14,14,0
114,0,14,0
115,14,14,0
116,14,14,0
117,14,14,0
118,0,14,0
119,0,14,0
120,0,14,0
121,0,14,0
122,14,14,0
10557,1,1,0
974,2,3,1
5821,1,1,0
975,2,2,0
978,2,2,0
84,0,30,0
85,22,30,1
1059,8,8,0
86,30,30,0
87,30,30,0
980,1,1,0
968,1,1,0
138,0,100,0
139,4,100,0
140,96,96,0
437,4,4,0
438,4,4,0
439,0,4,0
440,0,4,0
441,4,4,0
141,96,96,0
215,45,45,0
216,45,45,0
5926,0,4,0
5927,4,4,0
5928,4,4,0
2,65,65,0
4,0,65,0
5,65,65,0
365,65,65,0
526,1,1,0
579,1,1,0
197,0,17,0
198,0,17,0
199,17,17,0
152,0,17,0
153,0,17,0
154,0,17,0
155,17,17,0
158,0,16,0
159,16,16,0
339,0,17,0
340,17,17,0
271,0,40,0
272,21,40,1
275,0,40,0
276,40,40,0
273,5,21,1
274,16,16,0
976,0,2,0
977,2,2,0
280,0,48,0
281,48,48,0
3,65,65,0
135,16,16,0
136,16,16,0
142,0,16,0
143,16,16,0
13,1093,18919,1
14,6645,17826,1
80,11020,11181,0
15,305,7899,0
16,1094,7594,1
17,7594,7594,0
40,145,305,1
425,156,160,0
854,4,4,0
417,283,575,1
421,0,292,0
422,292,292,0
418,1268,2434,1
419,0,1166,0
420,1165,1166,0
923,0,1,0
924,1,1,0
377,367,704,1
378,0,337,0
379,334,337,0
938,0,3,0
939,3,3,0
444,15,61,1
445,0,46,0
446,45,46,0
7841,0,1,0
7842,1,1,0
37,69,137,1
38,0,68,0
39,67,68,0
9313,0,1,0
9314,1,1,0
41,66,126,1
42,0,60,0
43,58,60,0
927,0,2,0
928,2,2,0
373,112,201,1
415,0,89,0
416,86,89,0
849,0,3,0
850,3,3,0
34,263,313,1
457,0,50,0
458,49,50,0
912,0,1,0
913,1,1,0
45,80,159,1
574,0,79,0
575,75,79,1
914,0,4,0
915,4,4,0
36,158,268,1
451,0,110,0
452,110,110,0
374,161,397,1
375,0,236,0
376,233,236,0
916,0,3,0
917,3,3,0
18,597,679,1
380,0,82,0
381,78,82,0
722,0,4,0
723,4,4,0
31,267,463,1
423,1,196,0
424,195,196,0
9811,0,1,0
9812,1,1,0
4785,0,1,0
4786,1,1,0
35,361,409,1
428,0,48,0
429,46,48,0
11113,0,2,0
11114,2,2,0
44,581,668,1
426,0,87,0
427,86,87,0
10300,0,1,0
10301,1,1,0
19,1399,7899,1
20,18919,18919,0
49,0,231,0
50,30,231,1
51,201,201,0
413,26,30,1
5738,0,4,0
414,30,30,0
54,0,104,0
55,62,104,1
56,42,42,0
126,10,62,1
127,52,52,0
5757,10,10,0
5758,10,10,0
236,30,30,0
129,27,171,1
130,80,144,1
386,64,64,0
219,17,27,1
492,0,10,0
493,1,10,1
959,9,9,0
960,9,9,0
220,17,17,0
494,1,1,0
131,7,80,1
132,52,73,1
398,21,21,0
133,52,52,0
473,0,7,0
474,0,7,0
475,10,17,1
476,7,7,0
296,28,103,1
297,46,75,1
459,29,29,0
298,11,46,1
480,35,35,0
299,0,11,0
300,202,213,1
301,11,11,0
442,17,28,1
500,7,11,1
502,4,4,0
443,17,17,0
501,7,7,0
503,4,4,0
1551,0,2,0
1552,2,2,0
1547,0,1,0
1548,0,2,0
1549,2,2,0
1554,1,2,1
1555,1,1,0
1557,0,1,0
1558,0,1,0
1559,1,1,0
1550,2,2,0
1553,2,2,0
1556,1,1,0
4013,13,13,0
4014,13,13,0
